time_s,gaze_x,gaze_y,gaze_z,pupil_size_mm,head_x,head_y,head_z
16.8887,0.0,0.0,1.0,0.0,0.016,1.6,-8.521
16.9018,0.0,0.0,1.0,0.0,0.016,1.6,-8.52
16.9156,0.0,0.0,1.0,0.0,0.016,1.6,-8.52
16.9296,0.0,0.0,1.0,0.0,0.016,1.6,-8.52
16.9435,0.0,0.0,1.0,0.0,0.017,1.6,-8.52
16.9579,0.0,0.0,1.0,0.0,0.017,1.6,-8.52
16.972,0.0,0.0,1.0,0.0,0.017,1.6,-8.52
16.9858,0.0,0.0,1.0,0.0,0.017,1.6,-8.52
16.9997,0.0,0.0,1.0,0.0,0.018,1.6,-8.52
17.0133,0.0,0.0,1.0,0.0,0.018,1.6,-8.519
17.0277,0.0,0.0,1.0,0.0,0.018,1.6,-8.52
17.0416,0.0,0.0,1.0,0.0,0.018,1.6,-8.52
17.0557,0.0,0.0,1.0,0.0,0.019,1.6,-8.52
17.069,0.0,0.0,1.0,0.0,0.019,1.6,-8.521
17.083,0.0,0.0,1.0,0.0,0.02,1.6,-8.521
17.0971,0.0,0.0,1.0,0.0,0.021,1.6,-8.521
17.1107,0.0,0.0,1.0,0.0,0.021,1.6,-8.522
17.1249,0.0,0.0,1.0,0.0,0.022,1.6,-8.522
17.1381,0.0,0.0,1.0,0.0,0.022,1.6,-8.522
17.153,0.0,0.0,1.0,0.0,0.023,1.6,-8.523
17.1654,0.0,0.0,1.0,0.0,0.024,1.6,-8.523
17.1793,0.0,0.0,1.0,0.0,0.024,1.6,-8.523
17.1937,0.0,0.0,1.0,0.0,0.025,1.6,-8.524
17.2071,0.0,0.0,1.0,0.0,0.025,1.6,-8.525
17.2216,0.0,0.0,1.0,0.0,0.026,1.6,-8.526
17.2353,0.0,0.0,1.0,0.0,0.026,1.6,-8.527
17.249,0.0,0.0,1.0,0.0,0.027,1.6,-8.527
17.2633,0.0,0.0,1.0,0.0,0.028,1.6,-8.528
17.2768,0.0,0.0,1.0,0.0,0.028,1.6,-8.529
17.2911,0.0,0.0,1.0,0.0,0.028,1.6,-8.53
17.3052,0.0,0.0,1.0,0.0,0.029,1.6,-8.53
17.3194,0.0,0.0,1.0,0.0,0.029,1.6,-8.531
17.3324,0.0,0.0,1.0,0.0,0.029,1.6,-8.532
17.3464,0.0,0.0,1.0,0.0,0.03,1.6,-8.533
17.3603,0.0,0.0,1.0,0.0,0.03,1.6,-8.534
17.3742,0.0,0.0,1.0,0.0,0.03,1.6,-8.535
17.3877,0.0,0.0,1.0,0.0,0.03,1.6,-8.536
17.402,0.0,0.0,1.0,0.0,0.03,1.6,-8.537
17.4158,0.0,0.0,1.0,0.0,0.03,1.6,-8.537
17.43,0.0,0.0,1.0,0.0,0.031,1.6,-8.538
17.4437,0.0,0.0,1.0,0.0,0.031,1.6,-8.539
17.4568,0.0,0.0,1.0,0.0,0.031,1.6,-8.54
17.4718,0.0,0.0,1.0,0.0,0.032,1.6,-8.541
17.4855,0.0,0.0,1.0,0.0,0.032,1.6,-8.542
17.4994,0.0,0.0,1.0,0.0,0.032,1.6,-8.542
17.5137,0.0,0.0,1.0,0.0,0.032,1.6,-8.543
17.5272,0.0,0.0,1.0,0.0,0.033,1.6,-8.544
17.5414,0.0,0.0,1.0,0.0,0.033,1.6,-8.545
17.5561,0.0,0.0,1.0,0.0,0.034,1.6,-8.546
17.5693,0.0,0.0,1.0,0.0,0.034,1.6,-8.546
17.5823,0.0,0.0,1.0,0.0,0.035,1.6,-8.547
17.5964,0.0,0.0,1.0,0.0,0.035,1.6,-8.548
17.6112,0.0,0.0,1.0,0.0,0.035,1.6,-8.549
17.6248,0.0,0.0,1.0,0.0,0.036,1.6,-8.55
17.6377,0.0,0.0,1.0,0.0,0.037,1.6,-8.55
17.6523,0.0,0.0,1.0,0.0,0.037,1.6,-8.551
17.6655,0.0,0.0,1.0,0.0,0.038,1.6,-8.552
17.6795,0.0,0.0,1.0,0.0,0.038,1.6,-8.552
17.6933,0.0,0.0,1.0,0.0,0.039,1.6,-8.553
17.7077,0.0,0.0,1.0,0.0,0.039,1.6,-8.553
17.7218,0.0,0.0,1.0,0.0,0.04,1.6,-8.554
17.7349,0.0,0.0,1.0,0.0,0.04,1.6,-8.554
17.7496,0.0,0.0,1.0,0.0,0.04,1.6,-8.555
17.7631,0.0,0.0,1.0,0.0,0.041,1.6,-8.555
17.7769,0.0,0.0,1.0,0.0,0.041,1.6,-8.556
17.7908,0.0,0.0,1.0,0.0,0.042,1.6,-8.556
17.805,0.0,0.0,1.0,0.0,0.042,1.6,-8.557
17.8193,0.0,0.0,1.0,0.0,0.043,1.6,-8.557
17.8334,0.0,0.0,1.0,0.0,0.043,1.6,-8.558
17.8471,0.0,0.0,1.0,0.0,0.044,1.6,-8.558
17.8609,0.0,0.0,1.0,0.0,0.045,1.6,-8.559
17.8743,0.0,0.0,1.0,0.0,0.045,1.6,-8.559
17.8892,0.0,0.0,1.0,0.0,0.045,1.6,-8.56
17.9018,0.0,0.0,1.0,0.0,0.046,1.6,-8.56
17.9157,0.0,0.0,1.0,0.0,0.046,1.6,-8.561
17.9296,0.0,0.0,1.0,0.0,0.046,1.6,-8.561
17.9443,0.0,0.0,1.0,0.0,0.047,1.6,-8.561
17.9572,0.0,0.0,1.0,0.0,0.048,1.6,-8.562
17.9714,0.0,0.0,1.0,0.0,0.048,1.6,-8.562
17.9851,0.0,0.0,1.0,0.0,0.048,1.6,-8.562
17.9993,0.0,0.0,1.0,0.0,0.048,1.6,-8.563
18.0128,0.0,0.0,1.0,0.0,0.048,1.6,-8.563
18.0274,0.0,0.0,1.0,0.0,0.049,1.6,-8.564
18.0416,0.0,0.0,1.0,0.0,0.049,1.6,-8.564
18.0558,0.0,0.0,1.0,0.0,0.049,1.6,-8.564
18.0693,0.0,0.0,1.0,0.0,0.049,1.6,-8.564
18.0831,0.0,0.0,1.0,0.0,0.049,1.6,-8.565
18.0966,0.0,0.0,1.0,0.0,0.049,1.6,-8.565
18.1105,0.0,0.0,1.0,0.0,0.049,1.6,-8.565
18.1242,0.0,0.0,1.0,0.0,0.049,1.6,-8.565
18.1374,0.0,0.0,1.0,0.0,0.05,1.6,-8.565
18.1516,0.0,0.0,1.0,0.0,0.05,1.6,-8.565
18.1657,0.0,0.0,1.0,0.0,0.05,1.6,-8.566
18.1798,0.0,0.0,1.0,0.0,0.05,1.6,-8.566
18.1937,0.0,0.0,1.0,0.0,0.05,1.6,-8.566
18.2072,0.0,0.0,1.0,0.0,0.05,1.6,-8.566
18.2216,0.0,0.0,1.0,0.0,0.05,1.6,-8.567
18.2354,0.0,0.0,1.0,0.0,0.05,1.6,-8.567
18.2494,0.0,0.0,1.0,0.0,0.05,1.6,-8.567
18.2628,0.0,0.0,1.0,0.0,0.051,1.6,-8.567
18.2773,0.0,0.0,1.0,0.0,0.051,1.6,-8.567
18.2908,0.0,0.0,1.0,0.0,0.051,1.6,-8.568
18.3049,0.0,0.0,1.0,0.0,0.051,1.6,-8.568
18.3191,0.0,0.0,1.0,0.0,0.052,1.6,-8.568
18.3329,0.0,0.0,1.0,0.0,0.052,1.6,-8.568
18.3469,0.0,0.0,1.0,0.0,0.052,1.6,-8.568
18.3604,0.0,0.0,1.0,0.0,0.052,1.6,-8.569
18.3744,0.0,0.0,1.0,0.0,0.053,1.6,-8.569
18.3887,0.0,0.0,1.0,0.0,0.053,1.6,-8.569
18.403,0.0,0.0,1.0,0.0,0.053,1.6,-8.569
18.4163,0.0,0.0,1.0,0.0,0.054,1.6,-8.569
18.4305,0.0,0.0,1.0,0.0,0.054,1.6,-8.569
18.4447,0.0,0.0,1.0,0.0,0.054,1.6,-8.569
18.4582,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.4719,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.4854,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.4991,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.5132,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.5267,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.5412,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.5552,0.0,0.0,1.0,0.0,0.055,1.6,-8.569
18.5689,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
18.5829,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.5978,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
18.6112,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.624,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.6379,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.6526,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.666,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.6797,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.6936,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.7078,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.7221,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.7351,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.7503,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.7629,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.7769,0.0,0.0,1.0,0.0,0.055,1.6,-8.57
18.791,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.8056,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.8185,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.8328,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.8462,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.8602,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.8742,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.8873,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.9024,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.9156,0.0,0.0,1.0,0.0,0.055,1.6,-8.571
18.9299,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
18.9435,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
18.9576,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
18.9712,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
18.986,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
18.9998,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
19.0129,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
19.0267,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
19.041,0.0,0.0,1.0,0.0,0.056,1.6,-8.57
19.055,0.0,0.0,1.0,0.0,0.056,1.6,-8.569
19.0693,0.0,0.0,1.0,0.0,0.057,1.6,-8.569
19.0823,0.0,0.0,1.0,0.0,0.057,1.6,-8.569
19.0966,0.0,0.0,1.0,0.0,0.057,1.6,-8.568
19.1108,0.0,0.0,1.0,0.0,0.057,1.6,-8.568
19.1243,0.0,0.0,1.0,0.0,0.057,1.6,-8.568
19.1376,0.0,0.0,1.0,0.0,0.057,1.6,-8.568
19.1523,0.0,0.0,1.0,0.0,0.057,1.6,-8.567
19.1658,0.0,0.0,1.0,0.0,0.057,1.6,-8.567
19.1796,0.0,0.0,1.0,0.0,0.057,1.6,-8.567
19.1939,0.0,0.0,1.0,0.0,0.057,1.6,-8.567
19.2077,0.0,0.0,1.0,0.0,0.057,1.6,-8.567
19.2216,0.0,0.0,1.0,0.0,0.057,1.6,-8.566
19.2351,0.0,0.0,1.0,0.0,0.058,1.6,-8.566
19.2497,0.0,0.0,1.0,0.0,0.058,1.6,-8.566
19.2628,0.0,0.0,1.0,0.0,0.058,1.6,-8.566
19.2767,0.0,0.0,1.0,0.0,0.058,1.6,-8.565
19.291,0.0,0.0,1.0,0.0,0.058,1.6,-8.565
19.3047,0.0,0.0,1.0,0.0,0.059,1.6,-8.565
19.319,0.0,0.0,1.0,0.0,0.059,1.6,-8.564
19.3321,0.0,0.0,1.0,0.0,0.059,1.6,-8.564
19.3464,0.0,0.0,1.0,0.0,0.06,1.6,-8.564
19.3606,0.0,0.0,1.0,0.0,0.06,1.6,-8.563
19.3747,0.0,0.0,1.0,0.0,0.06,1.6,-8.563
19.3879,0.0,0.0,1.0,0.0,0.06,1.6,-8.562
19.4019,0.0,0.0,1.0,0.0,0.061,1.6,-8.562
19.4158,0.0,0.0,1.0,0.0,0.061,1.6,-8.561
19.4299,0.0,0.0,1.0,0.0,0.061,1.6,-8.561
19.4441,0.0,0.0,1.0,0.0,0.062,1.6,-8.561
19.4576,0.0,0.0,1.0,0.0,0.062,1.6,-8.56
19.4713,0.0,0.0,1.0,0.0,0.062,1.6,-8.56
19.485,0.0,0.0,1.0,0.0,0.062,1.6,-8.559
19.4993,0.0,0.0,1.0,0.0,0.063,1.6,-8.559
19.5133,0.0,0.0,1.0,0.0,0.063,1.6,-8.559
19.5269,0.0,0.0,1.0,0.0,0.063,1.6,-8.558
19.5412,0.0,0.0,1.0,0.0,0.064,1.6,-8.558
19.5548,0.0,0.0,1.0,0.0,0.064,1.6,-8.557
19.5689,0.0,0.0,1.0,0.0,0.065,1.6,-8.557
19.5822,0.0,0.0,1.0,0.0,0.065,1.6,-8.557
19.5959,0.0,0.0,1.0,0.0,0.066,1.6,-8.557
19.6099,0.0,0.0,1.0,0.0,0.066,1.6,-8.556
19.6246,0.0,0.0,1.0,0.0,0.067,1.6,-8.555
19.6392,0.0,0.0,1.0,0.0,0.067,1.6,-8.555
19.6515,0.0,0.0,1.0,0.0,0.068,1.6,-8.554
19.6659,0.0,0.0,1.0,0.0,0.068,1.6,-8.554
19.6797,0.0,0.0,1.0,0.0,0.069,1.6,-8.553
19.6938,0.0,0.0,1.0,0.0,0.069,1.6,-8.553
19.7078,0.0,0.0,1.0,0.0,0.07,1.6,-8.553
19.722,0.0,0.0,1.0,0.0,0.071,1.6,-8.552
19.7357,0.0,0.0,1.0,0.0,0.071,1.6,-8.552
19.7505,0.0,0.0,1.0,0.0,0.072,1.6,-8.551
19.7634,0.0,0.0,1.0,0.0,0.072,1.6,-8.551
19.7776,0.0,0.0,1.0,0.0,0.073,1.6,-8.55
19.7911,0.0,0.0,1.0,0.0,0.074,1.6,-8.55
19.8048,0.0,0.0,1.0,0.0,0.075,1.6,-8.549
19.8192,0.0,0.0,1.0,0.0,0.076,1.6,-8.549
19.8327,0.0,0.0,1.0,0.0,0.076,1.6,-8.549
19.8462,0.0,0.0,1.0,0.0,0.077,1.6,-8.548
19.8604,0.0,0.0,1.0,0.0,0.078,1.6,-8.548
19.8742,0.0,0.0,1.0,0.0,0.079,1.6,-8.547
19.888,0.0,0.0,1.0,0.0,0.08,1.6,-8.547
19.9018,0.0,0.0,1.0,0.0,0.081,1.6,-8.546
19.9155,0.0,0.0,1.0,0.0,0.082,1.6,-8.546
19.9294,0.0,0.0,1.0,0.0,0.082,1.6,-8.546
19.9435,0.0,0.0,1.0,0.0,0.084,1.6,-8.545
19.9581,0.0,0.0,1.0,0.0,0.085,1.6,-8.545
19.9723,0.0,0.0,1.0,0.0,0.086,1.6,-8.544
19.9851,0.0,0.0,1.0,0.0,0.087,1.6,-8.544
19.9989,0.0,0.0,1.0,0.0,0.088,1.6,-8.544
20.0133,0.0,0.0,1.0,0.0,0.089,1.6,-8.543
20.0278,0.0,0.0,1.0,0.0,0.09,1.6,-8.543
20.0413,0.0,0.0,1.0,0.0,0.091,1.6,-8.543
20.0545,0.0,0.0,1.0,0.0,0.092,1.6,-8.542
20.0697,0.0,0.0,1.0,0.0,0.093,1.6,-8.542
20.0828,0.0,0.0,1.0,0.0,0.094,1.6,-8.542
20.0959,0.0,0.0,1.0,0.0,0.096,1.6,-8.541
20.1099,0.0,0.0,1.0,0.0,0.097,1.6,-8.541
20.1243,0.0,0.0,1.0,0.0,0.098,1.6,-8.541
20.1373,0.0,0.0,1.0,0.0,0.099,1.6,-8.541
20.1523,0.0,0.0,1.0,0.0,0.1,1.6,-8.54
20.166,0.0,0.0,1.0,0.0,0.101,1.6,-8.54
20.1797,0.0,0.0,1.0,0.0,0.102,1.6,-8.54
20.1938,0.0,0.0,1.0,0.0,0.103,1.6,-8.54
20.2073,0.0,0.0,1.0,0.0,0.103,1.6,-8.54
20.2214,0.0,0.0,1.0,0.0,0.105,1.6,-8.539
20.2355,0.0,0.0,1.0,0.0,0.105,1.6,-8.539
20.2495,0.0,0.0,1.0,0.0,0.106,1.6,-8.539
20.2633,0.0,0.0,1.0,0.0,0.106,1.6,-8.539
20.2769,0.0,0.0,1.0,0.0,0.107,1.6,-8.539
20.2914,0.0,0.0,1.0,0.0,0.108,1.6,-8.538
20.3054,0.0,0.0,1.0,0.0,0.108,1.6,-8.538
20.3193,0.0,0.0,1.0,0.0,0.108,1.6,-8.538
20.3328,0.0,0.0,1.0,0.0,0.109,1.6,-8.538
20.3474,0.0,0.0,1.0,0.0,0.109,1.6,-8.538
20.3601,0.0,0.0,1.0,0.0,0.109,1.6,-8.539
20.3747,0.0,0.0,1.0,0.0,0.109,1.6,-8.538
20.3879,0.0,0.0,1.0,0.0,0.109,1.6,-8.539
20.4024,0.0,0.0,1.0,0.0,0.109,1.6,-8.539
20.4167,0.0,0.0,1.0,0.0,0.109,1.6,-8.539
20.4297,0.0,0.0,1.0,0.0,0.109,1.6,-8.539
20.4434,0.0,0.0,1.0,0.0,0.108,1.6,-8.539
20.457,0.0,0.0,1.0,0.0,0.108,1.6,-8.54
20.4712,0.0,0.0,1.0,0.0,0.108,1.6,-8.54
20.4852,0.0,0.0,1.0,0.0,0.107,1.6,-8.54
20.4992,0.0,0.0,1.0,0.0,0.107,1.6,-8.541
20.5128,0.0,0.0,1.0,0.0,0.106,1.6,-8.541
20.5268,0.0,0.0,1.0,0.0,0.106,1.6,-8.542
20.541,0.0,0.0,1.0,0.0,0.105,1.6,-8.542
20.555,0.0,0.0,1.0,0.0,0.104,1.6,-8.543
20.5691,0.0,0.0,1.0,0.0,0.104,1.6,-8.543
20.5826,0.0,0.0,1.0,0.0,0.103,1.6,-8.544
20.5973,0.0,0.0,1.0,0.0,0.102,1.6,-8.545
20.6105,0.0,0.0,1.0,0.0,0.1,1.6,-8.545
20.6245,0.0,0.0,1.0,0.0,0.099,1.6,-8.546
20.6375,0.0,0.0,1.0,0.0,0.098,1.6,-8.547
20.652,0.0,0.0,1.0,0.0,0.097,1.6,-8.547
20.666,0.0,0.0,1.0,0.0,0.096,1.6,-8.548
20.6796,0.0,0.0,1.0,0.0,0.095,1.6,-8.549
20.6934,0.0,0.0,1.0,0.0,0.093,1.6,-8.55
20.7083,0.0,0.0,1.0,0.0,0.092,1.6,-8.55
20.7214,0.0,0.0,1.0,0.0,0.091,1.6,-8.551
20.735,0.0,0.0,1.0,0.0,0.089,1.6,-8.551
20.7497,0.0,0.0,1.0,0.0,0.088,1.6,-8.552
20.763,0.0,0.0,1.0,0.0,0.087,1.6,-8.552
20.7769,0.0,0.0,1.0,0.0,0.086,1.6,-8.553
20.7914,0.0,0.0,1.0,0.0,0.084,1.6,-8.553
20.806,0.0,0.0,1.0,0.0,0.083,1.6,-8.554
20.8191,0.0,0.0,1.0,0.0,0.082,1.6,-8.555
20.8327,0.0,0.0,1.0,0.0,0.081,1.6,-8.555
20.8462,0.0,0.0,1.0,0.0,0.079,1.6,-8.556
20.8602,0.0,0.0,1.0,0.0,0.078,1.6,-8.556
20.8743,0.0,0.0,1.0,0.0,0.077,1.6,-8.556
20.8887,0.0,0.0,1.0,0.0,0.076,1.6,-8.557
20.9029,0.0,0.0,1.0,0.0,0.075,1.6,-8.558
20.9157,0.0,0.0,1.0,0.0,0.074,1.6,-8.558
20.9299,0.0,0.0,1.0,0.0,0.073,1.6,-8.559
20.9438,0.0,0.0,1.0,0.0,0.072,1.6,-8.559
20.9574,0.0,0.0,1.0,0.0,0.071,1.6,-8.56
20.9713,0.0,0.0,1.0,0.0,0.07,1.6,-8.56
20.9851,0.0,0.0,1.0,0.0,0.068,1.6,-8.56
20.9996,0.0,0.0,1.0,0.0,0.067,1.6,-8.561
21.0129,0.0,0.0,1.0,0.0,0.067,1.6,-8.562
21.0268,0.0,0.0,1.0,0.0,0.066,1.6,-8.562
21.0408,0.0,0.0,1.0,0.0,0.065,1.6,-8.562
21.0544,0.0,0.0,1.0,0.0,0.063,1.6,-8.563
21.0686,0.0,0.0,1.0,0.0,0.062,1.6,-8.563
21.0826,0.0,0.0,1.0,0.0,0.061,1.6,-8.563
21.0969,0.0,0.0,1.0,0.0,0.06,1.6,-8.563
21.1102,0.0,0.0,1.0,0.0,0.06,1.6,-8.563
21.1247,0.0,0.0,1.0,0.0,0.059,1.6,-8.563
21.1377,0.0,0.0,1.0,0.0,0.057,1.6,-8.563
21.1522,0.0,0.0,1.0,0.0,0.056,1.6,-8.563
21.1664,0.0,0.0,1.0,0.0,0.055,1.6,-8.563
21.1798,0.0,0.0,1.0,0.0,0.054,1.6,-8.563
21.1946,0.0,0.0,1.0,0.0,0.054,1.6,-8.563
21.209,0.0,0.0,1.0,0.0,0.053,1.6,-8.563
21.2218,0.0,0.0,1.0,0.0,0.052,1.6,-8.562
21.2354,0.0,0.0,1.0,0.0,0.051,1.6,-8.562
21.249,0.0,0.0,1.0,0.0,0.051,1.6,-8.562
21.263,0.0,0.0,1.0,0.0,0.05,1.6,-8.561
21.2773,0.0,0.0,1.0,0.0,0.05,1.6,-8.561
21.2905,0.0,0.0,1.0,0.0,0.05,1.6,-8.56
21.3043,0.0,0.0,1.0,0.0,0.05,1.6,-8.56
21.3194,0.0,0.0,1.0,0.0,0.05,1.6,-8.56
21.3325,0.0,0.0,1.0,0.0,0.051,1.6,-8.56
21.346,0.0,0.0,1.0,0.0,0.052,1.6,-8.56
21.3603,0.0,0.0,1.0,0.0,0.052,1.6,-8.559
21.3748,0.0,0.0,1.0,0.0,0.054,1.6,-8.559
21.3886,0.0,0.0,1.0,0.0,0.055,1.6,-8.558
21.402,0.0,0.0,1.0,0.0,0.056,1.6,-8.558
21.4159,0.0,0.0,1.0,0.0,0.058,1.6,-8.558
21.4306,0.0,0.0,1.0,0.0,0.06,1.6,-8.557
21.4443,0.0,0.0,1.0,0.0,0.061,1.6,-8.556
21.4579,0.0,0.0,1.0,0.0,0.064,1.6,-8.556
21.4716,0.0,0.0,1.0,0.0,0.066,1.6,-8.555
21.4856,0.0,0.0,1.0,0.0,0.069,1.6,-8.555
21.4995,0.0,0.0,1.0,0.0,0.07,1.6,-8.554
21.5132,0.0,0.0,1.0,0.0,0.072,1.6,-8.553
21.5274,0.0,0.0,1.0,0.0,0.074,1.6,-8.553
21.5419,0.0,0.0,1.0,0.0,0.076,1.6,-8.552
21.5546,0.0,0.0,1.0,0.0,0.077,1.6,-8.552
21.5687,0.0,0.0,1.0,0.0,0.079,1.6,-8.551
21.5829,0.0,0.0,1.0,0.0,0.081,1.6,-8.55
21.5974,0.0,0.0,1.0,0.0,0.082,1.6,-8.55
21.6109,0.0,0.0,1.0,0.0,0.084,1.6,-8.549
21.6241,0.0,0.0,1.0,0.0,0.085,1.6,-8.548
21.6378,0.0,0.0,1.0,0.0,0.086,1.6,-8.548
21.6523,0.0,0.0,1.0,0.0,0.088,1.6,-8.547
21.6662,0.0,0.0,1.0,0.0,0.089,1.6,-8.546
21.6799,0.0,0.0,1.0,0.0,0.09,1.6,-8.545
21.6937,0.0,0.0,1.0,0.0,0.09,1.6,-8.543
21.7082,0.0,0.0,1.0,0.0,0.091,1.6,-8.542
21.7218,0.0,0.0,1.0,0.0,0.092,1.6,-8.541
21.7351,0.0,0.0,1.0,0.0,0.093,1.6,-8.54
21.7497,0.0,0.0,1.0,0.0,0.094,1.6,-8.539
21.7635,0.0,0.0,1.0,0.0,0.095,1.6,-8.538
21.7769,0.0,0.0,1.0,0.0,0.095,1.6,-8.537
21.7913,0.0,0.0,1.0,0.0,0.096,1.6,-8.536
21.8051,0.0,0.0,1.0,0.0,0.096,1.6,-8.535
21.8191,0.0,0.0,1.0,0.0,0.096,1.6,-8.534
21.8326,0.0,0.0,1.0,0.0,0.097,1.6,-8.533
21.8467,0.0,0.0,1.0,0.0,0.097,1.6,-8.532
21.8613,0.0,0.0,1.0,0.0,0.097,1.6,-8.532
21.8744,0.0,0.0,1.0,0.0,0.098,1.6,-8.531
21.8871,0.0,0.0,1.0,0.0,0.098,1.6,-8.529
21.9021,0.0,0.0,1.0,0.0,0.098,1.6,-8.529
21.9157,0.0,0.0,1.0,0.0,0.098,1.6,-8.528
21.9302,0.0,0.0,1.0,0.0,0.098,1.6,-8.527
21.9438,0.0,0.0,1.0,0.0,0.098,1.6,-8.526
21.9575,0.0,0.0,1.0,0.0,0.098,1.6,-8.525
21.9713,0.0,0.0,1.0,0.0,0.098,1.6,-8.524
21.9857,0.0,0.0,1.0,0.0,0.098,1.6,-8.523
21.9987,0.0,0.0,1.0,0.0,0.098,1.6,-8.522
22.0126,0.0,0.0,1.0,0.0,0.098,1.6,-8.521
22.0268,0.0,0.0,1.0,0.0,0.098,1.6,-8.52
22.0415,0.0,0.0,1.0,0.0,0.098,1.6,-8.519
22.0545,0.0,0.0,1.0,0.0,0.097,1.6,-8.518
22.0689,0.0,0.0,1.0,0.0,0.097,1.6,-8.517
22.0829,0.0,0.0,1.0,0.0,0.096,1.6,-8.516
22.0974,0.0,0.0,1.0,0.0,0.096,1.6,-8.515
22.1102,0.0,0.0,1.0,0.0,0.095,1.6,-8.515
22.1242,0.0,0.0,1.0,0.0,0.095,1.6,-8.514
22.1377,0.0,0.0,1.0,0.0,0.094,1.6,-8.513
22.1524,0.0,0.0,1.0,0.0,0.094,1.6,-8.513
22.1656,0.0,0.0,1.0,0.0,0.093,1.6,-8.512
22.18,0.0,0.0,1.0,0.0,0.093,1.6,-8.511
22.1937,0.0,0.0,1.0,0.0,0.093,1.6,-8.511
22.2079,0.0,0.0,1.0,0.0,0.092,1.6,-8.51
22.2214,0.0,0.0,1.0,0.0,0.092,1.6,-8.51
22.2355,0.0,0.0,1.0,0.0,0.091,1.6,-8.51
22.2493,0.0,0.0,1.0,0.0,0.09,1.6,-8.509
22.2636,0.0,0.0,1.0,0.0,0.09,1.6,-8.509
22.277,0.0,0.0,1.0,0.0,0.09,1.6,-8.509
22.2908,0.0,0.0,1.0,0.0,0.09,1.6,-8.508
22.3082,0.0,0.0,1.0,0.0,0.09,1.6,-8.508
22.3193,0.0,0.0,1.0,0.0,0.09,1.6,-8.508
22.3329,0.0,0.0,1.0,0.0,0.09,1.6,-8.508
22.347,0.0,0.0,1.0,0.0,0.09,1.6,-8.508
22.3609,0.0,0.0,1.0,0.0,0.09,1.6,-8.507
22.3751,0.0,0.0,1.0,0.0,0.088,1.6,-8.507
22.3874,0.0,0.0,1.0,0.0,0.088,1.6,-8.506
22.4021,0.0,0.0,1.0,0.0,0.088,1.6,-8.507
22.4162,0.0,0.0,1.0,0.0,0.088,1.6,-8.507
22.4309,0.0,0.0,1.0,0.0,0.088,1.6,-8.507
22.4438,0.0,0.0,1.0,0.0,0.088,1.6,-8.506
22.4576,0.0,0.0,1.0,0.0,0.087,1.6,-8.506
22.4717,0.0,0.0,1.0,0.0,0.087,1.6,-8.506
22.4856,0.0,0.0,1.0,0.0,0.086,1.6,-8.507
22.4994,0.0,0.0,1.0,0.0,0.086,1.6,-8.507
22.5133,0.0,0.0,1.0,0.0,0.086,1.6,-8.507
22.5274,0.0,0.0,1.0,0.0,0.086,1.6,-8.507
22.541,0.0,0.0,1.0,0.0,0.085,1.6,-8.507
22.555,0.0,0.0,1.0,0.0,0.085,1.6,-8.507
22.5693,0.0,0.0,1.0,0.0,0.085,1.6,-8.506
22.5829,0.0,0.0,1.0,0.0,0.085,1.6,-8.506
